ProcessID,HaplotypeID
CNCAD562-09,Cheumatopsyche XZ sp. CN6_6[1]China.Guangdong
CNCAD611-09,Cheumatopsyche XZ sp. CN6_7[1]China.Guangxi
CNCAD615-09,Cheumatopsyche XZ sp. CN6_8[1]China.Guangxi
CNCAD730-09,Cheumatopsyche XZ sp. CN6_9[1]China.Jiangxi
CNCAD612-09,Cheumatopsyche XZ sp. CN6_10[1]China.Guangxi
CNCAD059-07,Hydropsyche grahami B_1[2]China.Sichuan
CNCAD058-07,Hydropsyche grahami B_1[2]China.Sichuan
CNCAD063-07,Hydropsyche grahami B_2[1]China.Sichuan
CNCAD260-07,Hydropsyche grahami C_1[3]China.Guangdong
CNCAD139-07,Hydropsyche grahami C_1[3]China.Guangdong
CNCAD135-07,Hydropsyche grahami C_1[3]China.Guangdong
CNCAD226-07,Hydropsyche grahami C_2[1]China.Guangdong
CNCAD259-07,Hydropsyche grahami C_3[1]China.Guangdong
CNCAD131-07,Hydropsyche grahami C_4[1]China.Hunan
CNCAD257-07,Hydropsyche grahami A_1[1]China.Yunnan
HMTRI148-08,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HMTRI147-08,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HMTRI146-08,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HMTRI145-08,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HMTRI144-08,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HMKKT537-10,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HMKKT406-10,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HMKKT137-10,Hydropsyche saxonica_1[14]Austria|Germany|Italy
DRCAD576-10,Hydropsyche saxonica_1[14]Austria|Germany|Italy
CJCAD040-07,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HMKKT574-10,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HMKKT536-10,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HYSL033-09,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HMKKT272-10,Hydropsyche saxonica_1[14]Austria|Germany|Italy
HYSL031-09,Hydropsyche saxonica_2[1]Czech Republic
HYSL032-09,Hydropsyche saxonica_3[1]Czech Republic
HMKKT230-10,Hydropsyche saxonica_4[1]Austria
HMKKT575-10,Hydropsyche saxonica_5[1]Austria
CNCAD509-07,Hydropsyche grahami G_1[1]China.Yunnan
CNCAD366-07,Hydropsyche grahami G_2[1]China.Sichuan
CNCAD747-09,Hydropsyche grahami D_1[2]China.Sichuan
CNCAD054-07,Hydropsyche grahami D_1[2]China.Sichuan
CNCAD057-07,Hydropsyche grahami D_2[2]China.Sichuan
CNCAD056-07,Hydropsyche grahami D_2[2]China.Sichuan
CNCAD049-07,Hydropsyche grahami D_3[1]China.Sichuan
CNCAD050-07,Hydropsyche grahami D_4[1]China.Sichuan
CNCAD062-07,Hydropsyche grahami D_5[1]China.Sichuan
NECAD118-08,Hydropsyche venada_1[2]AZ
NECAD117-08,Hydropsyche venada_1[2]AZ
RMCAD335-08,Hydropsyche venada_2[1]AZ
KKUMN095-10,Hydropsyche venada_3[1]AZ
KKUMN096-10,Hydropsyche venada_4[1]WV
CNCAD558-09,Cheumatopsyche nr. criseyde_1[3]China.Guangdong
CNCAD557-09,Cheumatopsyche nr. criseyde_1[3]China.Guangdong
CNCAD547-09,Cheumatopsyche nr. criseyde_1[3]China.Guangdong
CNCAD556-09,Cheumatopsyche nr. criseyde_2[1]China.Guangdong
CNCAD553-09,Cheumatopsyche nr. criseyde_3[1]China.Guangdong
OFCAD166-08,Cheumatopsyche wrighti_1[2]VA
OFCAD164-08,Cheumatopsyche wrighti_1[2]VA
OFCAD165-08,Cheumatopsyche wrighti_2[1]VA
OFCAD167-08,Cheumatopsyche wrighti_3[1]VA
DRCAD417-10,Hydropsyche philo_1[2]CA
DRCAD416-10,Hydropsyche philo_1[2]CA
DRCAD415-10,Hydropsyche philo_2[1]CA
HMKKT309-10,Hydropsyche bulbifera_1[2]Turkey
HMKKT038-10,Hydropsyche bulbifera_1[2]Turkey
HMKKT667-10,Hydropsyche bulbifera_2[1]Portugal
UMNEA932-08,Calosopsyche elachista_1[1]Costa Rica
UMNEA933-08,Calosopsyche elachista_2[1]Costa Rica
CNCAD206-07,Potamyia chekiangensis_1[1]China.Guangxi
CNCAD232-07,Potamyia chekiangensis_2[1]China.Guangxi
CNCAD319-07,Potamyia chekiangensis_3[1]China.Jiangxi
FLCAD091-08,Cheumatopsyche petersi_1[2]FL
FLCAD027-08,Cheumatopsyche petersi_1[2]FL
