ProcessID,HaplotypeID
KKUMN291-10,Cyrnellus fraternus_12[1]Nicaragua
MDA466-08,Cyrnellus fraternus_13[1]MD
TRHGO197-10,Xiphocentron_1[1]Mexico
NECAD269-08,Polycentropus halidus_1[7]AZ|CO|NM|TX
CSUTR221-10,Polycentropus halidus_1[7]AZ|CO|NM|TX
CSUTR219-10,Polycentropus halidus_1[7]AZ|CO|NM|TX
BBTUS150-10,Polycentropus halidus_1[7]AZ|CO|NM|TX
BBTUS074-10,Polycentropus halidus_1[7]AZ|CO|NM|TX
NECAD273-08,Polycentropus halidus_1[7]AZ|CO|NM|TX
NECAD272-08,Polycentropus halidus_1[7]AZ|CO|NM|TX
NECAD271-08,Polycentropus halidus_2[5]AZ|CO|NM
NECAD270-08,Polycentropus halidus_2[5]AZ|CO|NM
CSUTR207-10,Polycentropus halidus_2[5]AZ|CO|NM
BBTUS075-10,Polycentropus halidus_2[5]AZ|CO|NM
CSUTR220-10,Polycentropus halidus_2[5]AZ|CO|NM
KKUMN322-10,Polycentropus halidus_3[1]UT
NECAD233-08,Polycentropus arizonensis_1[4]AZ
NECAD232-08,Polycentropus arizonensis_1[4]AZ
NECAD231-08,Polycentropus arizonensis_1[4]AZ
KKUMN303-10,Polycentropus arizonensis_1[4]AZ
NECAD234-08,Polycentropus arizonensis_2[1]AZ
TRHGO434-10,Polycentropus arizonensis_3[1]Mexico
UMNEB808-08,Parecnomina resima_1[2]South Africa
UMNEB807-08,Parecnomina resima_1[2]South Africa
UMNEB809-08,Parecnomina resima_2[1]South Africa
UMNEB810-08,Parecnomina resima_3[1]South Africa
HMKKT680-10,Lype auripilis_1[1]Portugal
UMNEA687-08,Polycentropus fortispinus_1[1]Costa Rica
KKUMN318-10,Polycentropus fortispinus_2[1]Costa Rica
INCAD054-10,Ecnomus puntung_1[2]Indonesia
INCAD053-10,Ecnomus puntung_1[2]Indonesia
LTUT257-11,Ecnomus kinka_1[1]Australia.Queensland
NECAD600-08,Polycentropus interruptus_1[14]BC|ON|WA
NECAD599-08,Polycentropus interruptus_1[14]BC|ON|WA
NECAD598-08,Polycentropus interruptus_1[14]BC|ON|WA
NECAD276-08,Polycentropus interruptus_1[14]BC|ON|WA
NECAD275-08,Polycentropus interruptus_1[14]BC|ON|WA
NECAD274-08,Polycentropus interruptus_1[14]BC|ON|WA
ONCAD507-08,Polycentropus interruptus_1[14]BC|ON|WA
ONCAD519-08,Polycentropus interruptus_1[14]BC|ON|WA
ONCAD505-08,Polycentropus interruptus_1[14]BC|ON|WA
ONCAD510-08,Polycentropus interruptus_1[14]BC|ON|WA
ONCAD527-08,Polycentropus interruptus_1[14]BC|ON|WA
ONCAD330-08,Polycentropus interruptus_1[14]BC|ON|WA
ONCAD515-08,Polycentropus interruptus_1[14]BC|ON|WA
ONCAD514-08,Polycentropus interruptus_1[14]BC|ON|WA
NECAD277-08,Polycentropus interruptus_2[7]NB|NY|ON
CSUTR263-10,Polycentropus interruptus_2[7]NB|NY|ON
ONCAD522-08,Polycentropus interruptus_2[7]NB|NY|ON
ONCAD299-08,Polycentropus interruptus_2[7]NB|NY|ON
NBTRI454-08,Polycentropus interruptus_2[7]NB|NY|ON
ONCAD306-08,Polycentropus interruptus_2[7]NB|NY|ON
NBTRI444-08,Polycentropus interruptus_2[7]NB|NY|ON
CSUTR262-10,Polycentropus interruptus_3[2]NY|ON
ONCAD517-08,Polycentropus interruptus_3[2]NY|ON
NBTRI453-08,Polycentropus interruptus_4[1]NB
ONCAD274-08,Polycentropus interruptus_5[1]ON
OFXZT097-10,Austrotinodes talcanus_1[2]Chile
OFXZT096-10,Austrotinodes talcanus_1[2]Chile
OFXZT098-10,Austrotinodes talcanus_2[1]Chile
OFXZT099-10,Austrotinodes talcanus_3[1]Chile
LTUT456-11,Austrotinodes yalga_1[1]Australia.Victoria
DRCAD359-10,Polycentropus denningi_1[4]WA
DRCAD358-10,Polycentropus denningi_1[4]WA
DRCAD357-10,Polycentropus denningi_1[4]WA
DRCAD356-10,Polycentropus denningi_1[4]WA
UMNEA680-08,Polycentropus denningi_2[1]OR
LTUT695-12,Polycentropodidae_1[2]Australia.Victoria
LTUT284-11,Polycentropodidae_1[2]Australia.Victoria
CAUTR099-09,Polycentropodidae_2[1]China.Liaoning
LTUT178-11,Polycentropodidae_3[1]Australia.Queensland
LTUT453-11,Polycentropodidae_4[1]Australia.Queensland
LTUT271-11,Polycentropodidae_5[1]Australia.New South Wales
LTUT285-11,Polycentropodidae_6[1]Australia.Victoria
LTUT273-11,Polycentropodidae_7[1]Australia.New South Wales
DRCAD347-10,Polycentropus iculus_1[4]NB|NY
NBCAD399-08,Polycentropus iculus_1[4]NB|NY
DRCAD345-10,Polycentropus iculus_1[4]NB|NY
DRCAD346-10,Polycentropus iculus_1[4]NB|NY
KKUMN323-10,Polycentropus iculus_2[1]MN
CNPLY024-09,Plectrocnemia sp09-5-1_1[1]China.Sichuan
NZTRI265-11,Polyplectropus aurifusca_1[1]New Zealand
NBTRI689-08,Phylocentropus lucidus_1[20]NB|NY
NBTRI688-08,Phylocentropus lucidus_1[20]NB|NY
NBTRI687-08,Phylocentropus lucidus_1[20]NB|NY
NBTRI686-08,Phylocentropus lucidus_1[20]NB|NY
NBTRI530-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD547-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD511-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD405-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD403-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD385-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD341-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD340-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD338-08,Phylocentropus lucidus_1[20]NB|NY
NBCAD281-08,Phylocentropus lucidus_1[20]NB|NY
