ProcessID,HaplotypeID
DRCGT003-09,Philopotamidae_Chimarra_sp._A_1[3]Democratic Republic of the Congo
DRCGT039-09,Philopotamidae_Chimarra_sp._A_1[3]Democratic Republic of the Congo
UMNEB230-08,Leptoceridae_Nectopsyche_utleyorum_1[1]Costa Rica
UMNEA405-08,Limnephilidae_Dicosmoecus_atripes_1[4]BC|UT
CRTRI077-15,Limnephilidae_Dicosmoecus_atripes_1[4]BC|UT
CRTRI056-15,Limnephilidae_Dicosmoecus_atripes_1[4]BC|UT
CRTRI206-15,Limnephilidae_Dicosmoecus_atripes_1[4]BC|UT
RMCAD495-08,Limnephilidae_Dicosmoecus_atripes_2[2]Yukon Territory
RMCAD494-08,Limnephilidae_Dicosmoecus_atripes_2[2]Yukon Territory
LBCG729-09,Limnephilidae_Dicosmoecus_atripes_3[1]BC
UMNEA408-08,Limnephilidae_Dicosmoecus_atripes_4[1]ID
ABCAD204-08,Limnephilidae_Dicosmoecus_atripes_5[1]AB
UMNEA409-08,Limnephilidae_Dicosmoecus_atripes_6[1]OR
BMAPA467-15,Limnephilidae_Dicosmoecus_atripes_7[1]BC
UMNEA406-08,Limnephilidae_Dicosmoecus_atripes_8[1]ID
DRCAD224-09,Limnephilidae_Dicosmoecus_atripes_9[1]WA
UMNEA407-08,Limnephilidae_Dicosmoecus_atripes_10[1]MT
OFCAD463-08,Limnephilidae_Dicosmoecus_atripes_11[1]WY
KJTRI287-13,Limnephilidae_Limnephilus_obsoletus_1[1]Spain
KJTRI286-13,Limnephilidae_Limnephilus_obsoletus_2[1]Spain
TMDB239-14,Hydrobiosidae_Apsilochorema_obliquum_1[2]Australia.Victoria
TMDB225-14,Hydrobiosidae_Apsilochorema_obliquum_1[2]Australia.Victoria
LTUT915-12,Hydrobiosidae_Apsilochorema_obliquum_2[1]Australia.Tasmania
LTUT907-12,Hydrobiosidae_Apsilochorema_obliquum_3[1]Australia.Tasmania
LTUT1392-14,Hydrobiosidae_Apsilochorema_obliquum_4[1]Australia.Queensland
LTUT1003-12,Hydrobiosidae_Apsilochorema_obliquum_5[1]Australia.Queensland
LTUT1002-12,Hydrobiosidae_Apsilochorema_obliquum_6[1]Australia.Victoria
TMDB240-14,Hydrobiosidae_Apsilochorema_obliquum_7[1]Australia.Victoria
GMTAP101-11,Phryganeidae_Oligostomis_sp._BOLDACE7465_1[2]ON
GMTAP100-11,Phryganeidae_Oligostomis_sp._BOLDACE7465_1[2]ON
GMTAP160-11,Phryganeidae_Oligostomis_sp._BOLDACE7465_2[1]ON
TRIFI885-13,Limnephilidae_Grammotaulius_nitidus_1[5]Estonia
TRIFI882-13,Limnephilidae_Grammotaulius_nitidus_1[5]Estonia
TRIFI881-13,Limnephilidae_Grammotaulius_nitidus_1[5]Estonia
TRIFI446-11,Limnephilidae_Grammotaulius_nitidus_1[5]Estonia
TRIFI445-11,Limnephilidae_Grammotaulius_nitidus_1[5]Estonia
TRIFI447-11,Limnephilidae_Grammotaulius_nitidus_2[1]Estonia
NBTRI547-08,Hydropsychidae_Cheumatopsyche_nr._analis_1[5]NB
NBTRI443-08,Hydropsychidae_Cheumatopsyche_nr._analis_1[5]NB
NBTRI358-08,Hydropsychidae_Cheumatopsyche_nr._analis_1[5]NB
NBTRI334-08,Hydropsychidae_Cheumatopsyche_nr._analis_1[5]NB
NBTRI449-08,Hydropsychidae_Cheumatopsyche_nr._analis_1[5]NB
NBTRI452-08,Hydropsychidae_Cheumatopsyche_nr._analis_2[5]NB
NBTRI451-08,Hydropsychidae_Cheumatopsyche_nr._analis_2[5]NB
NBTRI450-08,Hydropsychidae_Cheumatopsyche_nr._analis_2[5]NB
NBTRI147-08,Hydropsychidae_Cheumatopsyche_nr._analis_2[5]NB
NBCAD802-08,Hydropsychidae_Cheumatopsyche_nr._analis_2[5]NB
NBTRI652-08,Hydropsychidae_Cheumatopsyche_nr._analis_3[3]NB
NBTRI413-08,Hydropsychidae_Cheumatopsyche_nr._analis_3[3]NB
NBTRI360-08,Hydropsychidae_Cheumatopsyche_nr._analis_3[3]NB
NBTRI339-08,Hydropsychidae_Cheumatopsyche_nr._analis_4[1]NB
NBTRI765-08,Hydropsychidae_Cheumatopsyche_nr._analis_5[1]NB
JPCAD152-08,Rhyacophilidae_Rhyacophila_kawamurae_1[1]Japan
JPCAD149-08,Rhyacophilidae_Rhyacophila_kawamurae_2[1]Japan
JPCAD151-08,Rhyacophilidae_Rhyacophila_kawamurae_3[1]Japan
PKCAD199-07,Glossosomatidae_Agapetus_vireo_1[1]GA
TRIFI545-11,Psychomyiidae_Lype_reducta_1[8]Austria|Finland|Germany
TRIFI1067-14,Psychomyiidae_Lype_reducta_1[8]Austria|Finland|Germany
HMCAD326-08,Psychomyiidae_Lype_reducta_1[8]Austria|Finland|Germany
HMCAD325-08,Psychomyiidae_Lype_reducta_1[8]Austria|Finland|Germany
HMCAD324-08,Psychomyiidae_Lype_reducta_1[8]Austria|Finland|Germany
FBAQU137-09,Psychomyiidae_Lype_reducta_1[8]Austria|Finland|Germany
FBAQU1205-12,Psychomyiidae_Lype_reducta_1[8]Austria|Finland|Germany
HMCAD327-08,Psychomyiidae_Lype_reducta_1[8]Austria|Finland|Germany
JPCAD160-08,Psychomyiidae_Lype_reducta_2[2]Israel
JPCAD159-08,Psychomyiidae_Lype_reducta_2[2]Israel
TFLAN014-11,Psychomyiidae_Lype_reducta_3[2]Belgium
TFLAN010-11,Psychomyiidae_Lype_reducta_3[2]Belgium
HMKKT808-10,Psychomyiidae_Lype_reducta_4[1]Greece
HMCAD328-08,Psychomyiidae_Lype_reducta_5[1]Austria
HMKKT370-10,Psychomyiidae_Lype_reducta_6[1]Italy
HMKKT103-10,Psychomyiidae_Lype_reducta_7[1]Italy
SBCAD009-08,Conoesucidae_Pycnocentria_evecta_1[3]New Zealand
SBCAD008-08,Conoesucidae_Pycnocentria_evecta_1[3]New Zealand
OFTRI025-10,Conoesucidae_Pycnocentria_evecta_1[3]New Zealand
GBMH6874-09,Conoesucidae_Pycnocentria_evecta_2[2]|New Zealand
OFTRI026-10,Conoesucidae_Pycnocentria_evecta_2[2]|New Zealand
NZCAD110-05,Conoesucidae_Pycnocentria_evecta_3[2]New Zealand
NZCAD109-05,Conoesucidae_Pycnocentria_evecta_3[2]New Zealand
NZTRI047-09,Conoesucidae_Pycnocentria_evecta_4[2]New Zealand
NZTRI021-09,Conoesucidae_Pycnocentria_evecta_4[2]New Zealand
KKCAD359-07,Conoesucidae_Pycnocentria_evecta_5[1]New Zealand
NZCAD053-05,Conoesucidae_Pycnocentria_evecta_6[1]New Zealand
NZTRI020-09,Conoesucidae_Pycnocentria_evecta_7[1]New Zealand
NZTRI022-09,Conoesucidae_Pycnocentria_evecta_8[1]New Zealand
OFTRI278-10,Petrothrincidae_Gyrocarisa_steineri_1[1]Madagascar
UMNEB734-08,Brachycentridae_Micrasema_(gelidum)_canusa_1[3]IA|MN
UMNEB270-08,Brachycentridae_Micrasema_(gelidum)_canusa_1[3]IA|MN
OFCAD095-08,Brachycentridae_Micrasema_(gelidum)_canusa_1[3]IA|MN
NECAD602-08,Hydropsychidae_Hydropsyche_amblis_1[4]WA
DRCAD495-10,Hydropsychidae_Hydropsyche_amblis_1[4]WA
DRCAD491-10,Hydropsychidae_Hydropsyche_amblis_1[4]WA
DRCAD036-08,Hydropsychidae_Hydropsyche_amblis_1[4]WA
DRCAD473-10,Hydropsychidae_Hydropsyche_amblis_2[3]WA
DRCAD472-10,Hydropsychidae_Hydropsyche_amblis_2[3]WA
DRCAD471-10,Hydropsychidae_Hydropsyche_amblis_2[3]WA
DRCAD494-10,Hydropsychidae_Hydropsyche_amblis_3[3]WA
DRCAD492-10,Hydropsychidae_Hydropsyche_amblis_3[3]WA
DRCAD490-10,Hydropsychidae_Hydropsyche_amblis_3[3]WA
DRCAD460-10,Hydropsychidae_Hydropsyche_amblis_4[2]CA
DRCAD459-10,Hydropsychidae_Hydropsyche_amblis_4[2]CA
NECAD601-08,Hydropsychidae_Hydropsyche_amblis_5[2]WA
DRCAD493-10,Hydropsychidae_Hydropsyche_amblis_5[2]WA
KJTRI498-13,Hydropsychidae_Hydropsyche_amblis_6[1]OR
NECAD603-08,Hydropsychidae_Hydropsyche_amblis_7[1]WA
KJTRI497-13,Hydropsychidae_Hydropsyche_amblis_8[1]OR
TRIFI829-12,Limnephilidae_Limnephilus_griseus_1[12]Czech Republic|Finland|Germany|Norway
