Process ID	Country/Ocean	State/Province
MGCAD170-08	Mongolia	Selenge
MGCAD171-08	Mongolia	Selenge
MGCAD172-08	Mongolia	Selenge
MGCAD173-08	Mongolia	Selenge
MGCAD174-08	Mongolia	Selenge
MGCAD175-08	Mongolia	Selenge
MGCAD176-08	Mongolia	Hovsgol
MGCAD177-08	Mongolia	Arhangay
MGCAD179-08	Mongolia	South Khangai
MGCAD180-08	Mongolia	South Khangai
MGCAD181-08	Mongolia	South Khangai
MGCAD182-08	Mongolia	South Khangai
MGCAD183-08	Mongolia	South Khangai
MGCAD184-08	Mongolia	South Khangai
MGCAD185-08	Mongolia	South Khangai
MGCAD186-08	Mongolia	Hovsgol
MGCAD191-08	Mongolia	Hovsgol
MGCAD192-08	Mongolia	Hovsgol
MGCAD193-08	Mongolia	Hovsgol
MGCAD194-08	Mongolia	Arhangay
MGCAD195-08	Mongolia	Arhangay
MGCAD196-08	Mongolia	Arhangay
MGCAD197-08	Mongolia	South Khangai
MGCAD199-08	Mongolia	Hovsgol
MGCAD200-08	Mongolia	Hovsgol
MGCAD201-08	Mongolia	Hovsgol
MGCAD202-08	Mongolia	Hovsgol
MGCAD203-08	Mongolia	Hovsgol
MGCAD204-08	Mongolia	Hovsgol
MGCAD205-08	Mongolia	Hovsgol
MGCAD206-08	Mongolia	Hovsgol
MGCAD207-08	Mongolia	Hovsgol
MGCAD208-08	Mongolia	Zavkhan
MGCAD211-08	Mongolia	Zavkhan
MGCAD214-08	Mongolia	Zavkhan
MGCAD215-08	Mongolia	Zavkhan
MGCAD224-08	Mongolia	Arhangay
MGCAD231-08	Mongolia	Arhangay
MGCAD234-08	Mongolia	Bulgan
MGCAD236-08	Mongolia	Bulgan
MGCAD238-08	Mongolia	Bulgan
MGCAD239-08	Mongolia	Bulgan
MGCAD240-08	Mongolia	Bulgan
MGCAD241-08	Mongolia	Bulgan
MGCAD242-08	Mongolia	Arhangay
MGCAD248-08	Mongolia	Bulgan
MGCAD249-08	Mongolia	Bulgan
MGCAD250-08	Mongolia	Selenge
MGCAD252-08	Mongolia	Selenge
MGCAD253-08	Mongolia	Selenge
MGCAD254-08	Mongolia	Selenge
MGCAD255-08	Mongolia	Hovsgol
MGCAD256-08	Mongolia	Hovsgol
MGCAD257-08	Mongolia	Hovsgol
MGCAD258-08	Mongolia	Hovsgol
MGCAD259-08	Mongolia	Hovsgol
MGCAD260-08	Mongolia	Hovsgol
MGCAD261-08	Mongolia	Hovsgol
MGCAD264-08	Mongolia	Bulgan
MGCAD265-08	Mongolia	Hovsgol
MGCAD266-08	Mongolia	Hovsgol
MGCAD267-08	Mongolia	Hovsgol
MGCAD268-08	Mongolia	Hovsgol
MGCAD269-08	Mongolia	Hovsgol
MGCAD270-08	Mongolia	Hovsgol
MGCAD271-08	Mongolia	Hovsgol
MGCAD272-08	Mongolia	Hovsgol
MGCAD273-08	Mongolia	Hovsgol
MGCAD274-08	Mongolia	Hovsgol
MGCAD275-08	Mongolia	Hovsgol
MGCAD276-08	Mongolia	Hovsgol
MGCAD277-08	Mongolia	Hovsgol
MGCAD278-08	Mongolia	Hovsgol
MGCAD279-08	Mongolia	Tov
MGCAD280-08	Mongolia	Tov
MGCAD281-08	Mongolia	Tov
MGCAD282-08	Mongolia	Hovsgol
MGCAD283-08	Mongolia	Arhangay
MGCAD284-08	Mongolia	Hovsgol
MGCAD285-08	Mongolia	Zavkhan
MGCAD286-08	Mongolia	Tov
MGCAD287-08	Mongolia	Hovsgol
MGCAD288-08	Mongolia	Hovsgol
MGCAD289-08	Mongolia	Hovsgol
MGCAD290-08	Mongolia	Hovsgol
MGCAD291-08	Mongolia	Zavkhan
MGCAD292-08	Mongolia	Zavkhan
MGCAD293-08	Mongolia	Zavkhan
MGCAD294-08	Mongolia	Zavkhan
MGCAD295-08	Mongolia	Hovsgol
MGCAD296-08	Mongolia	Selenge
MGCAD297-08	Mongolia	Selenge
MGCAD298-08	Mongolia	Zavkhan
MGCAD299-08	Mongolia	Hovsgol
MGCAD300-08	Mongolia	Bulgan
MGCAD301-08	Mongolia	Tov
MGCAD302-08	Mongolia	Tov
MGCAD303-08	Mongolia	Tov
MGCAD304-08	Mongolia	Tov
MGCAD305-08	Mongolia	Tov
MGCAD306-08	Mongolia	Tov
MGCAD307-08	Mongolia	Tov
MGCAD308-08	Mongolia	Tov
MGCAD309-08	Mongolia	Selenge
MGCAD310-08	Mongolia	Selenge
MGCAD311-08	Mongolia	Selenge
MGCAD312-08	Mongolia	Selenge
MGCAD313-08	Mongolia	Selenge
MGCAD314-08	Mongolia	Selenge
MGCAD315-08	Mongolia	Selenge
MGCAD316-08	Mongolia	Hovsgol
MGCAD317-08	Mongolia	Bulgan
MGCAD318-08	Mongolia	Hovsgol
MGCAD319-08	Mongolia	Hovsgol
MGCAD320-08	Mongolia	Hovsgol
MGCAD321-08	Mongolia	Hovsgol
MGCAD322-08	Mongolia	Bulgan
MGCAD323-08	Mongolia	Bulgan
MGCAD324-08	Mongolia	Bulgan
MGCAD325-08	Mongolia	Bulgan
MGCAD326-08	Mongolia	Arhangay
MGCAD327-08	Mongolia	Arhangay
MGCAD328-08	Mongolia	Zavkhan
MGCAD329-08	Mongolia	Hovsgol
MGCAD330-08	Mongolia	Hovsgol
MGCAD331-08	Mongolia	Hovsgol
MGCAD332-08	Mongolia	Hovsgol
MGCAD333-08	Mongolia	Zavkhan
MGCAD334-08	Mongolia	Bulgan
MGCAD335-08	Mongolia	Bulgan
MGCAD336-08	Mongolia	Bulgan
MGCAD337-08	Mongolia	Bulgan
MGCAD338-08	Mongolia	Bulgan
MGCAD339-08	Mongolia	Tov
MGCAD340-08	Mongolia	Hovsgol
MGCAD341-08	Mongolia	Arhangay
MGCAD342-08	Mongolia	Arhangay
MGCAD343-08	Mongolia	Arhangay
MGCAD344-08	Mongolia	Arhangay
MGCAD345-08	Mongolia	Arhangay
MGCAD346-08	Mongolia	Hovsgol
MGCAD347-08	Mongolia	Hovsgol
MGCAD348-08	Mongolia	Hovsgol
MGCAD349-08	Mongolia	Hovsgol
MGCAD350-08	Mongolia	Hovsgol
MGCAD351-08	Mongolia	Hovsgol
MGCAD352-08	Mongolia	Hovsgol
MGCAD353-08	Mongolia	Hovsgol
MGCAD358-08	Mongolia	Zavkhan
MGCAD359-08	Mongolia	Zavkhan
MGCAD360-08	Mongolia	Zavkhan
MGCAD361-08	Mongolia	Zavkhan
MGCAD362-08	Mongolia	Zavkhan
MGCAD363-08	Mongolia	Zavkhan
MGCAD364-08	Mongolia	Zavkhan
MGCAD365-08	Mongolia	Hovsgol
MGCAD366-08	Mongolia	Hovsgol
MGCAD367-08	Mongolia	Hovsgol
MGCAD368-08	Mongolia	Hovsgol
MGCAD369-08	Mongolia	Hovsgol
MGCAD370-08	Mongolia	Tov
MGCAD371-08	Mongolia	Zavkhan
MGCAD372-08	Mongolia	Zavkhan
MGCAD373-08	Mongolia	Zavkhan
MGCAD374-08	Mongolia	Zavkhan
MGCAD375-08	Mongolia	Zavkhan
MGCAD376-08	Mongolia	Zavkhan
MGCAD377-08	Mongolia	Zavkhan
MGCAD378-08	Mongolia	Hovsgol
MGCAD379-08	Mongolia	Tov
MGCAD380-08	Mongolia	Tov
MGCAD381-08	Mongolia	Tov
MGCAD382-08	Mongolia	Tov
MGCAD383-08	Mongolia	Tov
MGCAD384-08	Mongolia	Tov
MGCAD385-08	Mongolia	Tov
MGCAD386-08	Mongolia	Tov
MGCAD387-08	Mongolia	South Khangai
MGCAD388-08	Mongolia	South Khangai
MGCAD389-08	Mongolia	South Khangai
MGCAD390-08	Mongolia	Bulgan
MGCAD392-08	Mongolia	Zavkhan
MGCAD393-08	Mongolia	Zavkhan
MGCAD395-08	Mongolia	Zavkhan
MGCAD396-08	Mongolia	Zavkhan
MGCAD397-08	Mongolia	Hovsgol
MGCAD398-08	Mongolia	Hovsgol
MGCAD399-08	Mongolia	Bulgan
MGCAD400-08	Mongolia	Bulgan
MGCAD401-08	Mongolia	Bulgan
MGCAD402-08	Mongolia	Hovsgol
MGCAD403-08	Mongolia	South Khangai
MGCAD404-08	Mongolia	South Khangai
MGCAD405-08	Mongolia	South Khangai
MGCAD406-08	Mongolia	Hovsgol
MGCAD407-08	Mongolia	Hovsgol
MGCAD408-08	Mongolia	Hovsgol
MGCAD409-08	Mongolia	Hovsgol
MGCAD410-08	Mongolia	Hovsgol
MGCAD411-08	Mongolia	Hovsgol
MGCAD412-08	Mongolia	Arhangay
MGCAD413-08	Mongolia	Arhangay
MGCAD414-08	Mongolia	Tov
MGCAD415-08	Mongolia	Hovsgol
MGCAD416-08	Mongolia	Bulgan
MGCAD417-08	Mongolia	Bulgan
MGCAD418-08	Mongolia	Bulgan
MGCAD419-08	Mongolia	Hovsgol
MGCAD420-08	Mongolia	Bulgan
MGCAD421-08	Mongolia	Tov
MGCAD428-08	Mongolia	Selenge
MGCAD430-08	Mongolia	Arhangay
MGCAD435-08	Mongolia	Zavkhan
MGCAD438-08	Mongolia	Bulgan
MGCAD440-08	Mongolia	Bulgan
MGCAD441-08	Mongolia	Bulgan
MGCAD442-08	Mongolia	Bulgan
MGCAD443-08	Mongolia	Bulgan
MGCAD444-08	Mongolia	Bulgan
MGCAD445-08	Mongolia	Selenge
MGCAD446-08	Mongolia	Selenge
MGCAD447-08	Mongolia	Selenge
MGCAD449-08	Mongolia	Hovsgol
MGCAD452-08	Mongolia	Hovsgol
MGCAD453-08	Mongolia	Hovsgol
MGCAD454-08	Mongolia	Hovsgol
MGCAD455-08	Mongolia	Hovsgol
MGCAD456-08	Mongolia	Selenge
MGCAD457-08	Mongolia	Bulgan
MGCAD458-08	Mongolia	Bulgan
MGCAD459-08	Mongolia	Bulgan
MGCAD460-08	Mongolia	Bulgan
MGCAD461-08	Mongolia	Bulgan
MGCAD462-08	Mongolia	Bulgan
MGCAD463-08	Mongolia	Bulgan
MGCAD464-08	Mongolia	Bulgan
MGCAD473-08	Mongolia	Hovsgol
MGCAD474-08	Mongolia	Zavkhan
MGCAD475-08	Mongolia	Zavkhan
MGCAD476-08	Mongolia	Zavkhan
MGCAD477-08	United States	Alaska
TRIFI001-08	Finland	Lapland
TRIFI004-08	Finland	Kainuu
TRIFI005-08	Finland	Lapland
TRIFI007-08	Finland	Lapland
TRIFI009-08	Finland	Pirkanmaa
TRIFI010-08	Finland	Pirkanmaa
TRIFI011-08	Finland	Pirkanmaa
TRIFI012-08	Finland	Pirkanmaa
TRIFI013-08	Finland	Pirkanmaa
TRIFI014-08	Finland	Pirkanmaa
TRIFI015-08	Finland	Pirkanmaa
TRIFI016-08	Finland	Pirkanmaa
TRIFI017-08	Finland	
TRIFI018-08	Finland	South Karelia
TRIFI019-08	Finland	Lapland
TRIFI020-08	Finland	Lapland
TRIFI021-08	Finland	Lapland
TRIFI022-08	Finland	Lapland
TRIFI023-08	Finland	Lapland
TRIFI024-08	Finland	Lapland
TRIFI025-08	Finland	Lapland
TRIFI026-08	Finland	Lapland
TRIFI027-08	Finland	Lapland
TRIFI028-08	Finland	Lapland
TRIFI029-08	Finland	Lapland
TRIFI030-08	Finland	Lapland
TRIFI031-08	Finland	Lapland
TRIFI032-08	Finland	Lapland
TRIFI033-08	Finland	Lapland
TRIFI034-08	Finland	Lapland
TRIFI035-08	Finland	Satakunta
TRIFI036-08	Finland	Satakunta
TRIFI037-08	Finland	Paijanne Tavastia
TRIFI038-08	Finland	Paijanne Tavastia
TRIFI039-08	Finland	Paijanne Tavastia
TRIFI040-08	Finland	Lapland
TRIFI042-08	Finland	Lapland
TRIFI043-08	Finland	Lapland
TRIFI044-08	Finland	Lapland
TRIFI045-08	Finland	Lapland
TRIFI046-08	Finland	Lapland
TRIFI047-08	Finland	Lapland
TRIFI048-08	Finland	Lapland
TRIFI049-08	Finland	Lapland
TRIFI050-08	Finland	Lapland
TRIFI051-08	Finland	Lapland
TRIFI052-08	Finland	Lapland
TRIFI053-08	Finland	Lapland
TRIFI054-08	Finland	Lapland
TRIFI055-08	Finland	Lapland
TRIFI056-08	Finland	Lapland
TRIFI057-08	Finland	Lapland
TRIFI058-08	Finland	Pirkanmaa
TRIFI059-08	Finland	Pirkanmaa
TRIFI060-08	Finland	Pirkanmaa
TRIFI062-08	Finland	Lapland
TRIFI063-08	Finland	Lapland
TRIFI065-08	Finland	Lapland
TRIFI067-08	Finland	Lapland
TRIFI068-08	Finland	Lapland
TRIFI069-08	Finland	Lapland
TRIFI070-08	Finland	Lapland
TRIFI071-08	Finland	Lapland
TRIFI072-08	Finland	Lapland
TRIFI073-08	Finland	Lapland
TRIFI074-08	Finland	Lapland
TRIFI076-08	Finland	Lapland
TRIFI077-08	Finland	Lapland
TRIFI078-08	Finland	Lapland
TRIFI080-08	Finland	Lapland
TRIFI085-08	Finland	Lapland
TRIFI086-08	Finland	Lapland
TRIFI087-08	Finland	
TRIFI088-08	Finland	
TRIFI090-08	Finland	Northern Ostrobothnia
TRIFI092-08	Finland	Kainuu
TRIFI093-08	Finland	Satakunta
TRIFI094-08	Finland	Uusimaa
TRIFI095-08	Finland	Northern Savonia
TRIFI096-08	Finland	Lapland
TRIFI099-08	Finland	Central Finland
TRIFI100-08	Finland	Lapland
TRIFI104-08	Finland	Lapland
GUCAD001-08	Canada	Ontario
GUCAD002-08	Canada	Ontario
GUCAD003-08	Canada	Ontario
GUCAD005-08	Canada	Ontario
GUCAD006-08	Canada	Ontario
GUCAD007-08	Canada	Ontario
GUCAD008-08	Canada	Ontario
GUCAD009-08	Canada	Ontario
GUCAD012-08	Canada	Ontario
GUCAD014-08	Canada	Ontario
GUCAD017-08	Canada	Ontario
GUCAD018-08	Canada	Ontario
GUCAD019-08	Canada	Ontario
GUCAD020-08	Canada	Ontario
GUCAD021-08	Canada	Ontario
GUCAD024-08	Canada	Ontario
GUCAD025-08	Canada	Ontario
GUCAD027-08	Canada	Ontario
GUCAD028-08	Canada	Ontario
GUCAD029-08	Canada	Ontario
GUCAD030-08	Canada	Ontario
GUCAD032-08	Canada	Ontario
GUCAD035-08	Canada	Ontario
GUCAD037-08	Canada	Ontario
GUCAD043-08	Canada	Ontario
GUCAD044-08	Canada	Ontario
GUCAD045-08	Canada	Ontario
GUCAD048-08	Canada	Ontario
GUCAD057-08	Canada	Ontario
GUCAD058-08	Canada	Ontario
GUCAD059-08	Canada	Ontario
GUCAD060-08	Canada	Ontario
GUCAD063-08	Canada	Ontario
GUCAD064-08	Canada	Ontario
GUCAD065-08	Canada	Ontario
GUCAD066-08	Canada	Ontario
GUCAD068-08	Canada	Ontario
GUCAD069-08	Canada	Ontario
GUCAD070-08	Canada	Ontario
GUCAD071-08	Canada	Ontario
GUCAD072-08	Canada	Ontario
GUCAD073-08	Canada	Ontario
GUCAD074-08	Canada	Ontario
GUCAD075-08	Canada	Ontario
GUCAD076-08	Canada	Ontario
GUCAD077-08	Canada	Ontario
GUCAD078-08	Canada	Ontario
GUCAD079-08	Canada	Ontario
GUCAD084-08	Canada	Ontario
GUCAD085-08	Canada	Ontario
GUCAD086-08	Canada	Ontario
GUCAD087-08	Canada	Ontario
GUCAD088-08	Canada	Ontario
GUCAD089-08	Canada	Ontario
GUCAD090-08	Canada	Ontario
GUCAD092-08	Canada	Ontario
GUCAD093-08	Canada	Ontario
GUCAD094-08	Canada	Ontario
GUCAD095-08	Canada	Ontario
GUCAD098-08	Canada	Ontario
GUCAD101-08	Canada	Ontario
GUCAD102-08	Canada	Ontario
GUCAD103-08	Canada	Ontario
GUCAD104-08	Canada	Ontario
GUCAD105-08	Canada	Ontario
GUCAD106-08	Canada	Ontario
GUCAD108-08	Canada	Ontario
GUCAD110-08	Canada	Ontario
GUCAD111-08	Canada	Ontario
GUCAD113-08	Canada	Manitoba
GUCAD114-08	Canada	Manitoba
GUCAD117-08	Canada	Manitoba
GUCAD118-08	Canada	Manitoba
GUCAD119-08	Canada	Manitoba
GUCAD120-08	Canada	Manitoba
GUCAD121-08	Canada	Manitoba
GUCAD122-08	Canada	Manitoba
GUCAD123-08	Canada	Manitoba
GUCAD124-08	Canada	Manitoba
GUCAD125-08	Canada	Manitoba
GUCAD126-08	Canada	Manitoba
GUCAD127-08	Canada	Manitoba
GUCAD128-08	Canada	Manitoba
GUCAD129-08	Canada	Manitoba
GUCAD130-08	Canada	Manitoba
GUCAD132-08	Canada	Manitoba
GUCAD133-08	Canada	Manitoba
GUCAD135-08	Canada	Manitoba
GUCAD136-08	Canada	Manitoba
GUCAD138-08	Canada	Manitoba
GUCAD139-08	Canada	Manitoba
GUCAD140-08	Canada	Manitoba
GUCAD141-08	Canada	Manitoba
GUCAD142-08	Canada	Manitoba
GUCAD143-08	Canada	Manitoba
GUCAD144-08	Canada	Ontario
GUCAD145-08	Canada	Manitoba
GUCAD146-08	Canada	Manitoba
GUCAD147-08	Canada	Manitoba
GUCAD148-08	Canada	Manitoba
GUCAD149-08	Canada	Manitoba
GUCAD150-08	Canada	Manitoba
GUCAD151-08	Canada	Ontario
GUCAD153-08	Canada	Ontario
GUCAD155-08	Canada	Ontario
GUCAD156-08	Canada	Ontario
GUCAD157-08	Canada	Ontario
GUCAD158-08	Canada	Ontario
GUCAD159-08	Canada	Ontario
GUCAD160-08	Canada	Ontario
GUCAD161-08	Canada	Ontario
GUCAD162-08	Canada	Ontario
GUCAD163-08	Canada	Ontario
GUCAD164-08	Canada	Ontario
GUCAD165-08	Canada	Ontario
GUCAD166-08	Canada	Ontario
GUCAD167-08	Canada	Ontario
GUCAD168-08	Canada	Ontario
GUCAD169-08	Canada	Ontario
GUCAD170-08	Canada	Ontario
GUCAD171-08	Canada	Ontario
GUCAD172-08	Canada	Ontario
GUCAD174-08	Canada	Ontario
GUCAD177-08	Canada	Ontario
GUCAD179-08	Canada	Ontario
GUCAD180-08	Canada	Ontario
GUCAD181-08	Canada	Ontario
GUCAD184-08	Canada	Ontario
GUCAD185-08	Canada	Ontario
GUCAD187-08	Canada	Ontario
GUCAD188-08	Canada	Ontario
GUCAD190-08	Canada	Ontario
GUCAD191-08	Canada	Ontario
GUCAD192-08	Canada	Ontario
GUCAD193-08	Canada	Ontario
GUCAD194-08	Canada	Ontario
GUCAD195-08	Canada	Ontario
GUCAD197-08	Canada	Ontario
GUCAD199-08	Canada	Ontario
GUCAD202-08	Canada	Ontario
GUCAD203-08	Canada	Ontario
GUCAD204-08	Canada	Ontario
GUCAD205-08	Canada	Ontario
GUCAD206-08	Canada	Ontario
GUCAD207-08	Canada	Ontario
GUCAD208-08	Canada	Ontario
GUCAD210-08	Canada	Ontario
GUCAD211-08	Canada	Ontario
GUCAD212-08	Canada	Ontario
GUCAD213-08	Canada	Ontario
GUCAD215-08	Canada	Ontario
GUCAD216-08	Canada	Ontario
GUCAD217-08	Canada	Ontario
GUCAD219-08	Canada	Ontario
GUCAD220-08	Canada	Ontario
GUCAD221-08	Canada	Ontario
GUCAD222-08	Canada	Ontario
GUCAD223-08	Canada	Ontario
GUCAD224-08	Canada	Ontario
GUCAD225-08	Canada	Ontario
GUCAD227-08	Canada	Ontario
GUCAD229-08	Canada	Ontario
TRIFI105-08	Norway	Finnmark
JPCAD001-08	Japan	Hokkaido
JPCAD002-08	Japan	Hokkaido
JPCAD003-08	Japan	Hokkaido
JPCAD004-08	Japan	Hokkaido
JPCAD005-08	Japan	Hokkaido
JPCAD007-08	Japan	Hokkaido
JPCAD008-08	Japan	Hokkaido
JPCAD009-08	Japan	Hokkaido
JPCAD010-08	Japan	Hokkaido
JPCAD011-08	Japan	Hokkaido
JPCAD012-08	Japan	Hokkaido
JPCAD013-08	Japan	Hokkaido
JPCAD014-08	Japan	Hokkaido
JPCAD016-08	Japan	Hokkaido
JPCAD017-08	Japan	Hokkaido
JPCAD018-08	Japan	Honshu
JPCAD019-08	Germany	
JPCAD020-08	Germany	
JPCAD021-08	Hungary	
JPCAD022-08	Hungary	
JPCAD023-08	Japan	Hokkaido
JPCAD024-08	Japan	Hokkaido
JPCAD025-08	Japan	Hokkaido
JPCAD026-08	Japan	Hokkaido
JPCAD027-08	Japan	Hokkaido
JPCAD028-08	Japan	Hokkaido
JPCAD029-08	Japan	Hokkaido
JPCAD030-08	Japan	Hokkaido
JPCAD031-08	Japan	Hokkaido
JPCAD032-08	Japan	Hokkaido
JPCAD033-08	Japan	Hokkaido
JPCAD034-08	Japan	Hokkaido
JPCAD035-08	Japan	Hokkaido
JPCAD036-08	Japan	Hokkaido
JPCAD037-08	Japan	Hokkaido
JPCAD038-08	Japan	Hokkaido
JPCAD039-08	Japan	Hokkaido
JPCAD040-08	Japan	Hokkaido
JPCAD041-08	Japan	Hokkaido
JPCAD042-08	Japan	Hokkaido
JPCAD043-08	Japan	Hokkaido
JPCAD044-08	Japan	Hokkaido
JPCAD045-08	Japan	Hokkaido
JPCAD046-08	Japan	Hokkaido
JPCAD047-08	Japan	Hokkaido
JPCAD048-08	Japan	Hokkaido
JPCAD049-08	Japan	Hokkaido
JPCAD050-08	Japan	Hokkaido
JPCAD051-08	Japan	Hokkaido
JPCAD052-08	New Zealand	Waikato
JPCAD053-08	New Zealand	Waikato
JPCAD054-08	New Zealand	Southland
JPCAD055-08	New Zealand	Otago
JPCAD056-08	New Zealand	Otago
JPCAD057-08	New Zealand	Canterbury
JPCAD058-08	New Zealand	Canterbury
JPCAD059-08	New Zealand	Canterbury
JPCAD060-08	New Zealand	Canterbury
JPCAD061-08	New Zealand	Canterbury
JPCAD062-08	New Zealand	Wellington
JPCAD063-08	New Zealand	Canterbury
JPCAD064-08	New Zealand	Otago
JPCAD065-08	New Zealand	Southland
JPCAD066-08	New Zealand	Canterbury
JPCAD067-08	Japan	Hokkaido
JPCAD068-08	Germany	
JPCAD069-08	Germany	
JPCAD070-08	Germany	
JPCAD072-08	Norway	Sor-Trondelag
JPCAD074-08	Japan	Hokkaido
JPCAD075-08	Japan	Hokkaido
JPCAD076-08	Japan	Hokkaido
JPCAD077-08	Japan	Hokkaido
JPCAD080-08	Japan	Hokkaido
JPCAD081-08	Japan	Hokkaido
JPCAD082-08	Japan	Hokkaido
JPCAD083-08	Japan	Hokkaido
JPCAD084-08	Japan	Hokkaido
JPCAD085-08	Japan	Hokkaido
JPCAD086-08	Japan	Hokkaido
JPCAD087-08	Japan	Hokkaido
JPCAD088-08	Japan	Hokkaido
JPCAD089-08	Japan	Hokkaido
JPCAD090-08	Japan	Hokkaido
JPCAD091-08	Japan	Hokkaido
JPCAD092-08	Japan	Hokkaido
JPCAD093-08	Japan	Hokkaido
JPCAD094-08	Japan	Hokkaido
JPCAD095-08	Japan	Hokkaido
JPCAD096-08	Japan	Hokkaido
JPCAD097-08	Japan	Hokkaido
JPCAD098-08	Japan	Hokkaido
JPCAD099-08	Japan	Hokkaido
JPCAD100-08	Japan	Hokkaido
JPCAD101-08	Japan	Hokkaido
JPCAD103-08	Japan	Hokkaido
JPCAD104-08	Japan	Hokkaido
JPCAD105-08	Japan	Hokkaido
JPCAD106-08	Japan	Hokkaido
JPCAD107-08	Japan	Hokkaido
JPCAD108-08	Japan	Hokkaido
JPCAD109-08	Japan	Hokkaido
JPCAD110-08	Japan	Hokkaido
JPCAD111-08	Japan	Hokkaido
JPCAD112-08	Japan	Hokkaido
JPCAD113-08	Japan	Hokkaido
JPCAD114-08	Japan	Hokkaido
JPCAD115-08	Japan	Hokkaido
JPCAD116-08	Japan	Hokkaido
JPCAD117-08	Japan	Hokkaido
JPCAD118-08	Japan	Hokkaido
JPCAD119-08	New Zealand	Southland
JPCAD120-08	New Zealand	Canterbury
JPCAD121-08	Japan	Hokkaido
JPCAD122-08	Japan	Hokkaido
JPCAD123-08	Japan	Hokkaido
JPCAD124-08	Japan	Hokkaido
JPCAD125-08	Japan	Hokkaido
JPCAD126-08	Japan	Hokkaido
JPCAD127-08	Japan	Hokkaido
JPCAD128-08	Japan	Hokkaido
JPCAD129-08	Japan	Hokkaido
JPCAD130-08	Japan	Hokkaido
JPCAD131-08	Japan	Hokkaido
JPCAD132-08	Japan	Hokkaido
JPCAD133-08	Japan	Hokkaido
JPCAD134-08	Japan	Hokkaido
JPCAD135-08	New Zealand	Canterbury
JPCAD136-08	New Zealand	Canterbury
JPCAD137-08	New Zealand	Canterbury
JPCAD138-08	New Zealand	Southland
JPCAD139-08	New Zealand	Southland
JPCAD140-08	New Zealand	Southland
JPCAD141-08	Japan	Hokkaido
JPCAD142-08	Japan	Hokkaido
JPCAD143-08	Japan	Hokkaido
JPCAD144-08	New Zealand	Waikato
JPCAD145-08	New Zealand	Manawatu-Wanganui
JPCAD146-08	New Zealand	Canterbury
JPCAD147-08	New Zealand	Canterbury
JPCAD149-08	Japan	Hokkaido
JPCAD151-08	Japan	Honshu
JPCAD152-08	Japan	Honshu
JPCAD159-08	Israel	
JPCAD160-08	Israel	
JPCAD161-08	Hungary	
JPCAD162-08	Norway	Sor-Trondelag
JPCAD163-08	Hungary	
JPCAD164-08	Hungary	
JPCAD165-08	Portugal	
JPCAD166-08	Portugal	
JPCAD167-08	Japan	Hokkaido
JPCAD169-08	Japan	Hokkaido
JPCAD170-08	Japan	Hokkaido
JPCAD171-08	Japan	Hokkaido
JPCAD172-08	Japan	Hokkaido
JPCAD173-08	Japan	Hokkaido
JPCAD174-08	Japan	Hokkaido
JPCAD175-08	New Zealand	Canterbury
JPCAD176-08	New Zealand	Southland
JPCAD177-08	New Zealand	Southland
JPCAD178-08	New Zealand	Waikato
JPCAD179-08	New Zealand	Southland
JPCAD180-08	Japan	Hokkaido
JPCAD183-08	Japan	Hokkaido
JPCAD186-08	Japan	Honshu
JPCAD187-08	Japan	Hokkaido
JPCAD189-08	Japan	Hokkaido
JPCAD190-08	Japan	Hokkaido
JPCAD191-08	Japan	Hokkaido
JPCAD192-08	Japan	Hokkaido
JPCAD193-08	New Zealand	Southland
JPCAD194-08	New Zealand	Southland
JPCAD195-08	New Zealand	Auckland
JPCAD196-08	New Zealand	Auckland
JPCAD197-08	New Zealand	Auckland
JPCAD198-08	New Zealand	Wellington
JPCAD199-08	New Zealand	Wellington
JPCAD200-08	New Zealand	Wellington
JPCAD201-08	New Zealand	Wellington
JPCAD202-08	New Zealand	Waikato
JPCAD208-08	Hungary	
JPCAD209-08	Hungary	
JPCAD210-08	Hungary	
JPCAD211-08	Sweden	
JPCAD213-08	Germany	
JPCAD214-08	Germany	
JPCAD215-08	Germany	
JPCAD216-08	United Kingdom	England
JPCAD217-08	United Kingdom	England
JPCAD219-08	Norway	Oppland
JPCAD220-08	Norway	Sor-Trondelag
JPCAD221-08	United Kingdom	England
JPCAD222-08	Norway	Sor-Trondelag
JPCAD223-08	Norway	Sor-Trondelag
JPCAD224-08	Norway	Sor-Trondelag
JPCAD225-08	Sweden	
JPCAD226-08	Japan	Hokkaido
JPCAD227-08	Japan	Hokkaido
JPCAD228-08	Japan	Hokkaido
JPCAD229-08	Japan	Hokkaido
JPCAD230-08	Japan	Hokkaido
JPCAD231-08	Japan	Hokkaido
JPCAD232-08	Japan	Hokkaido
JPCAD233-08	Japan	Hokkaido
JPCAD234-08	Japan	Hokkaido
JPCAD235-08	Japan	Hokkaido
JPCAD236-08	Hungary	
JPCAD237-08	Hungary	
JPCAD238-08	Hungary	
JPCAD239-08	Norway	Sor-Trondelag
JPCAD240-08	Japan	Hokkaido
JPCAD241-08	Japan	Hokkaido
JPCAD242-08	Japan	Hokkaido
JPCAD243-08	Japan	Hokkaido
JPCAD244-08	Japan	Hokkaido
JPCAD245-08	Japan	Hokkaido
JPCAD246-08	Norway	Sor-Trondelag
JPCAD247-08	Norway	Sor-Trondelag
JPCAD248-08	Norway	Sor-Trondelag
JPCAD249-08	Norway	Sor-Trondelag
JPCAD250-08	Norway	Sor-Trondelag
