ProcessID,HaplotypeID
IQCAD066-09,Rhyacophila sp._5[1]Iraq
BMIKU012-09,Rhyacophila sp._6[1]Iraq
TRIFI252-10,Rhyacophila sp._7[1]Finland
BDRTR039-12,Rhyacophila sp._8[1]WA
LTUT913-12,Ethochorema nesydrion_1[1]Australia.Tasmania
NZTRI340-11,Edpercivalia fusca_1[1]New Zealand
OFTRI074-10,Edpercivalia fusca_2[1]New Zealand
PKCAD699-08,Rhyacophila otica_1[2]WV
PKCAD701-08,Rhyacophila otica_1[2]WV
PKCAD700-08,Rhyacophila otica_2[1]WV
OFTRI085-10,Hydrobiosis silvicola_1[1]New Zealand
OFTRI067-10,Hydrobiosis falcis_1[1]New Zealand
NZCAD044-05,Hydrobiosis falcis_2[1]New Zealand
VCTRI139-10,Rhyacophila angelita_1[53]MB
VCTRI118-10,Rhyacophila angelita_1[53]MB
VCTLS071-09,Rhyacophila angelita_1[53]MB
VCTLS061-09,Rhyacophila angelita_1[53]MB
EBTCH599-12,Rhyacophila angelita_1[53]MB
EBTCH278-11,Rhyacophila angelita_1[53]MB
EBTCH270-11,Rhyacophila angelita_1[53]MB
EBTCH060-11,Rhyacophila angelita_1[53]MB
EBTCH059-11,Rhyacophila angelita_1[53]MB
EBTCH058-11,Rhyacophila angelita_1[53]MB
EBTCH057-11,Rhyacophila angelita_1[53]MB
DSTRI061-06,Rhyacophila angelita_1[53]MB
DSTRI060-06,Rhyacophila angelita_1[53]MB
DSTRI050-06,Rhyacophila angelita_1[53]MB
DSTRI009-06,Rhyacophila angelita_1[53]MB
DSTRI007-06,Rhyacophila angelita_1[53]MB
DSTRI004-06,Rhyacophila angelita_1[53]MB
CUTRI075-09,Rhyacophila angelita_1[53]MB
CUTRI044-09,Rhyacophila angelita_1[53]MB
CUTLV471-09,Rhyacophila angelita_1[53]MB
CUTLV470-09,Rhyacophila angelita_1[53]MB
CUTLV456-09,Rhyacophila angelita_1[53]MB
DSTRI388-07,Rhyacophila angelita_1[53]MB
DSTRI387-07,Rhyacophila angelita_1[53]MB
DSTRI193-07,Rhyacophila angelita_1[53]MB
DSTRI192-07,Rhyacophila angelita_1[53]MB
DSTRI189-07,Rhyacophila angelita_1[53]MB
DSTRI188-07,Rhyacophila angelita_1[53]MB
DSTRI187-07,Rhyacophila angelita_1[53]MB
DSTRI136-06,Rhyacophila angelita_1[53]MB
DSTRI134-06,Rhyacophila angelita_1[53]MB
DSTRI133-06,Rhyacophila angelita_1[53]MB
DSTRI062-06,Rhyacophila angelita_1[53]MB
DSTRI059-06,Rhyacophila angelita_1[53]MB
DSTRI058-06,Rhyacophila angelita_1[53]MB
DSTRI057-06,Rhyacophila angelita_1[53]MB
DSTRI056-06,Rhyacophila angelita_1[53]MB
DSTRI054-06,Rhyacophila angelita_1[53]MB
DSTRI053-06,Rhyacophila angelita_1[53]MB
DSTRI048-06,Rhyacophila angelita_1[53]MB
DSTRI047-06,Rhyacophila angelita_1[53]MB
DSTRI015-06,Rhyacophila angelita_1[53]MB
